orig	translated
the incense on this occasion for the scent of the Easter lilies and the ladies . Peter and his friend were escorted to one of the leather covered pews , and they heard the Rev. de Willoughby Stotterbridge , a famous pulpit orator , deliver one of those patriotic sermons which were quoted in the “ Times ” almost every Monday morning . The Rev. de Willoughby Stotterbridge quoted some Old Testament text about exterminating the enemies of the Lord , and he sang the triumph of American arms , and the overwhelming superiority of American munitions . He denounced	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
"do with _ something _ up above ; but everything else in it was an utter mystery . The angel went through it again , more slowly , more carefully and more fully this time . But still we could not understand . """""""" Perhaps , """""""" I suggested , """""""" she could tell us with paper and pencil . """""""" """""""" Not a bad idea , Bill . """""""" Thereat Rhodes produced pencil and notebook . These he gave to the angel , with a sign that she put it down in the book . She regarded the pencil"	_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .
"on the taut twine was within easy reach . Willie raised its cover and took from its interior a crumpled fragment of paper . """""""" Humph ! He 's mighty savin ' ! """""""" he commented as he turned the missive over . """""""" He 's writ on the other side of my letter . Let 's see what he has to say : """""""" ' Ca n't come . Busy . ' """""""" Well , did you ever ! """""""" gasped he , blankly . """""""" _ Busy _ ! Good Lord ! Jan 's never been known to"	""""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" Busy 's 's !"
it could not open of its own accord . Moreover , it was made of _ Alohydrolium _ , which is the lightest of all metals , being one - eighth the weight of aluminum . The automatic packing machine could pack anything from a small package a few inches square up to a box two feet high by three feet long . It made the box to suit the size of the final package , placed the articles together , packed them into the box which was not yet finished , folded the box after the handle had been	_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
plants were being made over for war purposes , and obviously the enemy had much to gain by strikes and labor discontent . Guffey 's men had been trying for a long time to get Germans to contribute to the Goober Defense fund , but here was an even better opportunity . Peter thought of Comrade Apfel , who was one of the extreme Socialists , and a temporary Pacifist like most Germans . Apfel worked in a bakery , and his face was as pasty as the dough he kneaded , but it would show a tinge of color	Apfel kneaded a lot of dough , and he was a good baker , but he was a pacifist , and he was trying to get the Germans to contribute to the Defense Fund .
be extremely strange and improbable devices and scenes in this narrative , they are not impossible , or outside of the reach of science . We are now at the beginning of a new and fantastic era -- the electronic - atomic age -- an age that makes the impossible come true overnight . If _ Ralph 124C 41 + _ can fire the present - day young minds with the same enthusiasm for scientific research and accomplishment as it did their fathers in the past , I shall feel amply repaid in having instigated this new , 1950 edition	_ 124C _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
up for a few minutes , and then repeated the same thing sideways , where he hit against the wire netting , stretched from top to bottom of the arena to keep the performer from falling into the audience . The gravitational field extended only vertically , but was not in evidence immediately beyond the sides of the arena . Had there been no screen , the performer , when passing outside the gravitational boundary , would have immediately regained his full weight and would have fallen . The performer could jerk himself around anywhere in the arena , and	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
had more scope . Perhaps the line there crossed the mouth of some great gut in the distant Sierra . The wind suddenly rose in strength and voice , lifting the sand so that it looked like a smoke into which the train had to butt . “ Ai , ai ! ” it cried , just as it cries in rigging , while the sand came over like sprays . Sard kept well ducked down under a tarpaulin . When he looked up from his place towards his left , he sometimes saw the train - hand watching him	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
then , suddenly , they both began to laugh , so that the chestnuts pricked up their ears again and Ravenal grabbed the reins . They laughed because they were young , and had been terribly frightened , and were now a little hysterical following the strain . And because they loved each other , so that their fear of injury and possible death had been for each a double horror . “ That 's what happens when you talk about going on the stage , ” said Ravenal . “ Even the horses run at the thought . I	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
you can bear to think of anything so horrible . And then I 'd have had to change my name or give up the stage altogether . Because who 'd go to see — seriously , I mean — an actress named Sippy ? It sounds half - witted , for some reason . Kim 's bad enough , God knows . ” And as Kim Ravenal you doubtless are familiar with her . It is no secret that the absurd monosyllable which comprises her given name is made up of the first letters of three states — Kentucky ,	— — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — — —
pillar to post , sleeping on cots , on couches , in folding beds and in hammocks , and keeping her meager possessions in paste - board boxes tucked away beneath tables and bureaus . Poised on the ragged edge of domesticity she continued throughout her girlhood to look forward with hope to an eventual state of permanence . When she was eighteen , however , her mother died and in the task of bringing up six brothers and sisters younger than herself all considerations for her personal ease were forgotten . Ten years passed and her father was no	Während ihrer Jugend tuckte sie sich in die Betten und schlief auf den Sofas .
, and it is told with an easy confidence . As for Blood himself , he is a superman , compounded of a sardonic humor , cold nerves ; and hot temper . Both the story and the man are masterpieces . A great figure , a great epoch , a great story . THE SEA - HAWK “ The Sea - Hawk ” is a book of fierce bright color and amazing adventure through which stalks one of the truly great and masterful figures of romance . SCARAMOUCHE Never will the reader forget the sardonic Scaramouche , who fights	SCARAMOUCHE ist eine sardonische Romanze , die sowohl für den Leser als auch für den Superman geschrieben wurde .
thrust it into the mud . It sank in for three feet as easily as if the mud were something softer than butter . With a sobbing noise , followed by a gurgle , some reddish water , rapidly turning to something black , iridescent and semi - solid , exuded from about it . Sard drove in a second stake above it , with a third above that : at each thrust the bank quaked and water or liquid mud exuded : there was also an ominous sag in the body of the bank . “ Neck or nothing	                                                          
, Tell ole Pharaoh , To let my people go . ” Husky , mournful , melodious voice . Tapping foot . Rolling eye . Silence . “ What kind of a coon song do you call that ? ” inquired the gray derby . “ Why , it 's a Negro melody — they sing them in the South . ” “ Sounds like a church hymn to me . ” He paused . His pale shrewd eyes searched her face . “ You a nigger ? ” The unaccustomed red surged into Magnolia 's cheeks , dyed her	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
back from France to the monotony of everyday affairs . But the girl he loves shows him the beauty in the common place . THE TIN SOLDIER A man who wishes to serve his country , but is bound by a tie he can not in honor break — that 's Derry . A girl who loves him , shares his humiliation and helps him to win — that 's Jean . Their love is the story . MISTRESS ANNE A girl in Maryland teaches school , and believes that work is worthy service . Two men come to the	ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE ANNE .
